00111000010		894D
00111000001		000F
00111000000		31DB
00110111111		93
00110111110		83E1
00110111101		5DFC
00110111100		EB05
00110111011		8D5D
00110111010		B1
00110111001		45F8
00110111000		5F5F
00110110111		C645
00110110110		B3
00110110101		FFFF5A
00110110100		7373
00110110011		0FBF
00110110010		83C8
00110110001		0700
00110110000		0080
00110101111		0020
00110101110		410900
00110101101		C783
00110101100		FFFFFF31
00110101011		92
00110101010		10F5
00110101001		8B9D
00110101000		ED
00110100111		B7
00110100110		01D0
00110100101		D5
00110100100		8B15
00110100011		85FF
00110100010		B2
00110100001		C420
00110100000		5D08
00110011111		00000001
00110011110		8B43
00110011101		0889
00110011100		6C69
00110011011		97
00110011010		6A016A
00110011001		807D
00110011000		FF0F
00110010111		FF6A
00110010110		0053
00110010101		A9
00110010100		008B
00110010011		000074
00110010010		0075
00110010001		0050
00110010000		50FF
00110001111		9F
00110001110		65F4
00110001101		00000068
00110001100		6F73
00110001011		31F6
00110001010		CD
00110001001		837B
00110001000		14E0
00110000111		89F8
00110000110		9A
00110000101		5F64
00110000100		A6
00110000011		83FB
00110000010		FF50
00110000001		08A1
00110000000		55F0
00101111111		C1C1
00101111110		9E
00101111101		6472
00101111100		1089
00101111011		8D43
00101111010		45E4
00101111001		AE
00101111000		6683
00101110111		5756
00101110110		803D
00101110101		7372
00101110100		57E8
00101110011		FFFF83C4
00101110010		C643
00101110001		1849
00101110000		6322
00101101111		2000
00101101110		02000000
00101101101		C1E2
00101101100		108B
00101101011		0820
00101101010		554C
00101101001		3315
00101101000		6F63
00101100111		A7
00101100110		45DC
00101100101		BBBB
00101100100		7407
00101100011		7420
00101100010		83BB
00101100001		E803
00101100000		AB
00101011111		4605
00101011110		5053
00101011101		538B
00101011100		FF73
00101011011		7365
00101011010		85C9
00101011001		4D4F
00101011000		0C00
00101010111		5F74
00101010110		00F0
00101010101		B8A5
00101010100		8B8D
00101010011		2066
00101010010		0000006A
00101010001		89DA
00101010000		4508
00101001111		6606
00101001110		00000089
00101001101		895D
00101001100		203D
00101001011		450C
00101001010		0175
00101001001		C405
00101001000		83F9
00101000111		0004
00101000110		0056
00101000101		C1C3
00101000100		6A0C
00101000011		66666666666666666666666666
00101000010		0000000000
00101000001		FDFF83C40C
00101000000		5B5E5F5DC3
00100111111		C35589E553
00100111110		669066906690669066906690669066
00100111101		906690669066906690669066906690
001001111001		000083
001001111000		000050
001001110111		0050E8
001001110110		7F7F7F
001001110101		000000000000
001001110100		8B4510
001001110011		31C08B
001001110010		FFFF58
001001110001		6A20
001001110000		740B
001001101111		5068
001001101110		5A85
001001101101		C059
001001101100		00C7
001001101011		5056
001001101010		6520
001001101001		08C9
001001101000		0C10
001001100111		5E5F
001001100110		89CA
001001100101		111111
001001100100		FF83C40C
001001100011		6A02E8
001001100010		6A2C
001001100001		8D04
001001100000		000000C7
001001011111		6666
001001011110		C1C8
001001011101		7510
001001011100		45E8
001001011011		45E0
001001011010		4DF0
001001011001		0FB6C0
001001011000		BB66
001001010111		FFFFFF03
001001010110		6861
001001010101		5057
001001010100		00008B
001001010011		83C2
001001010010		FDFF8D
001001010001		89F2
001001010000		8B85
001001001111		740A
001001001110		006A00
001001001101		B816
001001001100		FFB5
001001001011		284C
001001001010		0780
001001001001		FFFFFFFF
001001001000		FF33
001001000111		31C9
001001000110		0880
001001000101		EC08
001001000100		6A08
001001000011		2070
001001000010		0489
001001000001		8D86
001001000000		5DC3
001000111111		0002
001000111110		436F
001000111101		7D0C
001000111100		5DC35589
001000111011		2870
001000111010		75EC
001000111001		0E00
001000111000		C35589E557
001000110111		01C8
001000110110		0089
001000110101		83FE
001000110100		000000E9
001000110011		3022
001000110010		83B8
001000110001		01FB
001000110000		2028
001000101111		FDFF83C4
001000101110		7461
001000101101		550C
001000101100		A1F4
001000101011		40F5
001000101010		746F
001000101001		8B1D
001000101000		55EC
001000100111		01F9
001000100110		00000083
001000100101		3333
001000100100		FF89
001000100011		00000000C7
001000100010		8D7D
001000100001		696E
001000100000		0378
001000011111		45D4
001000011110		0840
001000011101		008D
001000011100		01FE
001000011011		C104
001000011010		00EB
001000011001		00000002
001000011000		8D83
001000010111		83E3
001000010110		4646
001000010101		4900
001000010100		740E
001000010011		E553
001000010010		C355
001000010001		5F6D
001000010000		8BBD
001000001111		8D34
001000001110		7411
001000001101		FFFFFF89
001000001100		536A
001000001011		31FF
001000001010		5589E553
001000001001		0119
001000001000		7412
001000000111		FFFF83
001000000110		FF90
001000000101		0F95
001000000100		6E63
001000000011		5508
001000000010		6109
001000000001		0174
001000000000		7509
000111111111		740C
000111111110		00005A
000111111101		0010
000111111100		750A
000111111011		6E65
000111111010		7409
000111111001		8D3C
000111111000		7468
000111110111		0CA1
000111110110		0FAF
000111110101		E557
000111110100		8B46
000111110011		148B
000111110010		726F
000111110001		0350
000111110000		0040
000111101111		8B40
000111101110		00000040
000111101101		1C4C
000111101100		8D44
000111101011		8D47
000111101010		C1EA
000111101001		7507
000111101000		0066
000111100111		002F
000111100110		8D75
000111100101		8945F0
000111100100		8B06
000111100011		4308
000111100010		01DE
000111100001		330D
000111100000		807B
000111011111		68E4
000111011110		5510
000111011101		89BD
000111011100		75E4
000111011011		7463
000111011010		6E44
000111011001		7505
000111011000		616E
000111010111		8BB5
000111010110		0602
000111010101		6A03
000111010100		4510
000111010011		8D55
000111010010		8943
000111010001		0817
000111010000		0421
000111001111		8B80
000111001110		F833
000111001101		FF5A
000111001100		1489
000111001011		FFFFFF23
000111001010		05B8
000111001001		6661
000111001000		8B0D
000111000111		2220
000111000110		FF15
000111000101		C1E8
000111000100		F8FF
000111000011		5356
000111000010		F45B
000111000001		5368
000111000000		0C8D
000110111111		7406
000110111110		8B50
000110111101		00000080
000110111100		588B
000110111011		EC10
000110111010		EB02
000110111001		89C1
000110111000		53FF
000110110111		0375
000110110110		E889
000110110101		45F3
000110110100		0450
000110110011		7D08
000110110010		00000066
000110110001		7514
000110110000		897D
000110101111		89F7
000110101110		6AFF
000110101101		00000050
000110101100		2030
000110101011		188B
000110101010		EB06
000110101001		C30500
000110101000		FFFF8B
000110100111		8B4B
000110100110		EB07
000110100101		C605
000110100100		01C6
000110100011		2222
000110100010		75F0
000110100001		FEFFFF8B
000110100000		7403
000110011111		00000004
000110011110		FF58
000110011101		8845
000110011100		349C
000110011011		00EF
000110011010		740D
000110011001		220B
000110011000		8843
000110010111		4008
000110010110		05A4
000110010101		FF83C410
000110010100		6A05
000110010011		89E0
000110010010		81E2
000110010001		0274
000110010000		00000001000000
000110001111		0057
000110001110		7413
000110001101		666666666666666666
000110001100		45D8
000110001011		00000053
000110001010		0949
0001100010011		666666666666
0001100010010		??????
0001100010001		000059
0001100010000		030000
0001100001111		100000
0001100001110		000800
0001100001101		??????
0001100001100		85C00F
0001100001011		66B66B
0001100001010		000058
0001100001001		894508
0001100001000		FF83C4
0001100000111		FFFF89
0001100000110		6A0053
0001100000101		31C08D
0001100000100		090089
0001100000011		FDFF58
0001100000010		000053
0001100000001		0F0008
0001100000000		FEFF83
0001011111111		0000C7
0001011111110		BB6666
0001011111101		000052
0001011111100		B66B66
0001011111011		00008D
0001011111010		6666666666
0001011111001		090000
0001011111000		66BB66
0001011110111		0083C4
0001011110110		85A8
0001011110101		8903
0001011110100		7570
0001011110011		00C0
0001011110010		0401
0001011110001		89FA
0001011110000		45CC
0001011101111		F40F
0001011101110		048B
0001011101101		7511
0001011101100		000100
0001011101011		0402
0001011101010		8D46
0001011101001		C640
0001011101000		038B
0001011100111		EB0A
0001011100110		7408
0001011100101		00006A
0001011100100		0052
0001011100011		1000
0001011100010		6B66
0001011100001		6894
0001011100000		6838
0001011011111		89D1
0001011011110		EB0E
0001011011101		F801
0001011011100		8481
0001011011011		8B00
0001011011010		EC0C
0001011011001		00000000000000000000
0001011011000		0502
0001011010111		1050
0001011010110		01C7
0001011010101		0F87
0001011010100		7518
0001011010011		0001000000
0001011010010		508B
0001011010001		80FB
0001011010000		4405
0001011001111		088D
0001011001110		C074
0001011001101		8008
0001011001100		8B53
0001011001011		0702
0001011001010		7513
0001011001001		8000
0001011001000		8378
0001011000111		0019
0001011000110		0000000000000000000000
0001011000101		10FF
0001011000100		8D85
0001011000011		89F1
0001011000010		0275
0001011000001		3029
0001011000000		1889
0001010111111		750E
0001010111110		8D50
0001010111101		45FC
0001010111100		83CA
0001010111011		7512
0001010111010		EB0C
0001010111001		83E6
0001010111000		404C
0001010110111		0C6A
0001010110110		45D0
0001010110101		00000000000000000000000000
0001010110100		6681
0001010110011		B6BB
0001010110010		1121
0001010110001		750D
0001010110000		31CA
0001010101111		0CC7
0001010101110		666666666666666666666666
0001010101101		4D61
0001010101100		2031
0001010101011		044C
0001010101010		0C66
0001010101001		0474
0001010101000		0189
0001010100111		0483
0001010100110		7416
0001010100101		8B47
0001010100100		45C8
0001010100011		0F80
0001010100010		7517
0001010100001		75DC
0001010100000		22222222
0001010011111		7565
0001010011110		6666666666666666666666
0001010011101		000000E8
0001010011100		EB0B
0001010011011		F08B
0001010011010		2207
0001010011001		5383
0001010011000		E8CD
0001010010111		106A
0001010010110		C700
0001010010101		6844
0001010010100		FF74
0001010010011		EB0D
0001010010010		7516
0001010010001		0100000002
0001010010000		EC00
0001010001111		0866
0001010001110		8B42
0001010001101		45C4
0001010001100		E800
0001010001011		5B5E5F5D
0001010001010		0801
0001010001001		756E
0001010001000		01FA
0001010000111		0030
0001010000110		8D4D
0001010000101		E893
0001010000100		80FA
0001010000011		89F9
0001010000010		D1F8
0001010000001		038D
0001010000000		89DF
0001001111111		01D1
0001001111110		7418
0001001111101		07B8
0001001111100		741D
0001001111011		7506
0001001111010		66666666666666
0001001111001		6E6E
0001001111000		C1C9
0001001110111		7414
0001001110110		0385
0001001110101		430C
0001001110100		8B04
0001001110011		8975
0001001110010		E8D5
0001001110001		6804
0001001110000		0005
0001001101111		7429
0001001101110		83E7
0001001101101		EB03
0001001101100		B8EA
0001001101011		C1E1
0001001101010		0041
0001001101001		0177
0001001101000		0006
0001001100111		E806
0001001100110		E8FF
0001001100101		FF8B
0001001100100		E89B
0001001100011		000000C1
0001001100010		E021
0001001100001		0F00
0001001100000		B66B
0001001011111		1001
0001001011110		C1CB
0001001011101		E8AE
0001001011100		C00F
0001001011011		086A
0001001011010		7424
0001001011001		????????
0001001011000		6863
0001001010111		0003
0001001010110		0CC0
0001001010101		8942
0001001010100		1400
0001001010011		00C6
0001001010010		E892
0001001010001		FFB3
0001001010000		83C3
0001001001111		0475
0001001001110		0289
0001001001101		8D0C
0001001001100		6561
0001001001011		2050
0001001001010		0176
0001001001001		735C
0001001001000		0039
0001001000111		7404
0001001000110		55E4
0001001000101		8B4A
0001001000100		4D08
0001001000011		8947
0001001000010		31D7
0001001000001		E802
0001001000000		6576
0001000111111		686C
0001000111110		C1E3
0001000111101		E86A
0001000111100		010F
0001000111011		E826
0001000111010		0883
0001000111001		C414
0001000111000		E81A
0001000110111		45B4
0001000110110		BBB6
0001000110101		751B
0001000110100		E8F1
0001000110011		0083
0001000110010		2008
0001000110001		FF59
0001000110000		83A4
0001000101111		E850
0001000101110		8886
0001000101101		80F9
0001000101100		741A
0001000101011		EB13
0001000101010		7415
0001000101001		FF03
0001000101000		E87A
0001000100111		4505
0001000100110		FFFFFF01
0001000100101		85A4
0001000100100		0809
0001000100011		00000075
0001000100010		31DF
0001000100001		E85C
0001000100000		751C
0001000011111		204D
0001000011110		4DEC
0001000011101		5350
0001000011100		8538
0001000011011		203A
0001000011010		89D9
0001000011001		750F
0001000011000		01CB
0001000010111		31F7
0001000010110		FFE0
0001000010101		C20F
0001000010100		0CE8
0001000010011		83FF
0001000010010		203F
0001000010001		562D
0001000010000		750B
0001000001111		E8D3
0001000001110		50A1
0001000001101		0000000F
0001000001100		0000008A
0001000001011		89D7
0001000001010		4314
0001000001001		1C24
0001000001000		08E8
0001000000111		0501
0001000000110		E816
0001000000101		84D2
0001000000100		6625
0001000000011		751A
0001000000010		C00C
0001000000001		E8A5
0001000000000		0C50
0000111111111		E00F
0000111111110		6860
0000111111101		FF00
0000111111100		E84E
0000111111011		E890
0000111111010		81FA
0000111111001		89FB
0000111111000		E810
0000111110111		8B07
0000111110110		89C8
0000111110101		8B86
0000111110100		E88B
0000111110011		05F4
0000111110010		5D0C
0000111110001		E8D6
0000111110000		E8BB
0000111101111		6563
0000111101110		6802
0000111101101		09D0
0000111101100		C0C9
0000111101011		04F6
0000111101010		EC0A
0000111101001		89F3
0000111101000		654D
0000111100111		55E8
0000111100110		E882
0000111100101		E883
0000111100100		BB6B
0000111100011		000C
0000111100010		E89E
0000111100001		E827
0000111100000		5353
0000111011111		01CA
0000111011110		2057
0000111011101		05B4
0000111011100		7D8C
0000111011011		68D8
0000111011010		E8CF
0000111011001		45EF
0000111011000		45A8
0000111010111		4514
0000111010110		E88D
0000111010101		0C01
0000111010100		C0EB
0000111010011		68C8
0000111010010		FFFFFF83
0000111010001		E8B8
0000111010000		01D3
0000111001111		08C0
0000111001110		E83D
0000111001101		E8AA
0000111001100		8B48
0000111001011		741E
0000111001010		E8BC
0000111001001		8B56
0000111001000		31CF
0000111000111		E867
0000111000110		E8CB
0000111000101		E8ED
0000111000100		740F
0000111000011		E8C7
0000111000010		7419
0000111000001		E829
0000111000000		148D
0000110111111		004D
0000110111110		E812
0000110111101		E80C
0000110111100		837E
0000110111011		83C6
0000110111010		8915
0000110111001		C1C6
0000110111000		8B93
0000110110111		F000
0000110110110		6801
0000110110101		E804
0000110110100		C008
0000110110011		4372
0000110110010		1111
0000110110001		4D03
0000110110000		E8A7
0000110101111		6853
0000110101110		7274
0000110101101		680C
0000110101100		0C03
0000110101011		208B
0000110101010		0874
0000110101001		000000FF
0000110101000		7504
0000110100111		EB09
0000110100110		7410
0000110100101		83E8
0000110100100		0009
0000110100011		0485
0000110100010		0043
0000110100001		E8BE
0000110100000		741B
0000110011111		7417
0000110011110		85AC
0000110011101		E8B3
0000110011100		0850
0000110011011		E807
0000110011010		E81E
0000110011001		E89A
0000110011000		8A45
0000110010111		E819
0000110010110		E8B5
0000110010101		8530
0000110010100		5089
0000110010011		E8FA
0000110010010		6A40
0000110010001		E811
0000110010000		E8E7
0000110001111		89CF
0000110001110		E8C1
0000110001101		01F3
0000110001100		E8C8
0000110001011		E896
0000110001010		8B7B
0000110001001		EB04
0000110001000		6854
0000110000111		08C7
0000110000110		E84D
0000110000101		6806
0000110000100		66BB
0000110000011		8B13
0000110000010		C075
0000110000001		0363
0000110000000		6BB6
0000101111111		566A
0000101111110		E8F7
0000101111101		FFFFFF8D
0000101111100		8B41
0000101111011		741C
0000101111010		04DD
0000101111001		7DF0
0000101111000		0A31
0000101110111		7454
0000101110110		0408
0000101110101		0183
0000101110100		741F
0000101110011		682C
0000101110010		01D6
0000101110001		0480
0000101110000		0180
0000101101111		E8FE
0000101101110		C050
0000101101101		E8A1
0000101101100		0018
0000101101011		31D9
0000101101010		046A
0000101101001		EB1E
0000101101000		E8AF
0000101100111		5351
0000101100110		8D93
0000101100101		742E
0000101100100		0347
0000101100011		E8DB
0000101100010		8808
0000101100001		8B52
0000101100000		E89D
0000101011111		E85F
0000101011110		6869
0000101011101		E864
0000101011100		E81B
0000101011011		FFEB
0000101011010		E871
0000101011001		05F8
0000101011000		0731
0000101010111		E839
0000101010110		C1CE
0000101010101		E873
0000101010100		EB19
0000101010011		E858
0000101010010		2074
0000101010001		0C4C
0000101010000		0D31
0000101001111		C201
0000101001110		C1EB
0000101001101		E847
0000101001100		E81D
0000101001011		049D
0000101001010		E8AB
0000101001001		31D1
0000101001000		45BC
0000101000111		E88E
0000101000110		E8F6
0000101000101		E80F
0000101000100		55D4
0000101000011		8A4D
0000101000010		75D0
0000101000001		E86E
0000101000000		E866
0000100111111		EB1C
0000100111110		E85B
0000100111101		C8FF
0000100111100		0980
0000100111011		E8E6
0000100111010		0CF0
0000100111001		68A8
0000100111000		C1CA
0000100110111		E8A6
0000100110110		8B35
0000100110101		89FE
0000100110100		E86D
0000100110011		6603
0000100110010		E841
0000100110001		0383
0000100110000		E801
0000100101111		C089
0000100101110		E87B
0000100101101		E8E1
0000100101100		839C
0000100101011		E879
0000100101010		01F0
0000100101001		6A18
0000100101000		751D
0000100100111		00E9
0000100100110		8B83
0000100100101		68FF
0000100100100		EB10
0000100100011		E81F
0000100100010		0101
0000100100001		683C
0000100100000		E84F
0000100011111		C1CF
0000100011110		E863
0000100011101		5250
0000100011100		E8FD
0000100011011		E8EE
0000100011010		E817
0000100011001		E8F2
0000100011000		8B98
0000100010111		1068
0000100010110		E833
0000100010101		7D10
0000100010100		39C2
0000100010011		C083
0000100010010		E8B0
0000100010001		8002
0000100010000		0C0F
0000100001111		4318
0000100001110		E857
0000100001101		8081
0000100001100		E8FB
0000100001011		E89F
0000100001010		52E8
0000100001001		5072
0000100001000		7453
0000100000111		7433
0000100000110		E897
0000100000101		E8B4
0000100000100		20C3
0000100000011		7428
0000100000010		E856
0000100000001		6666666666666666
00001000000001		C0E8
00001000000000		E814
00000111111111		080008
00000111111110		0FB7C0
00000111111101		09008B
00000111111100		FDFF83
00000111111011		020082
00000111111010		0900E8
00000111111001		8B45F0
00000111111000		666666
00000111110111		0405
00000111110110		744D
00000111110101		FDFF8B
00000111110100		89E557
00000111110011		FFFF8D
00000111110010		000001
00000111110001		006A02
00000111110000		83EC10
00000111101111		5589E556
00000111101110		????????
00000111101101		C9C355
00000111101100		FF35C4
00000111101011		6898
00000111101010		B645
00000111101001		89E553
00000111101000		8B02
00000111100111		00000008
00000111100110		04C5
00000111100101		E8A9
00000111100100		14C5
00000111100011		6810
00000111100010		5365
00000111100001		8B44
00000111100000		0150
00000111011111		E808
00000111011110		090001
00000111011101		E874
00000111011100		01F2
00000111011011		E8DF
00000111011010		7529
00000111011001		23070000
00000111011000		4D0C
00000111010111		108D
00000111010110		E884
00000111010101		6808
00000111010100		0583
00000111010011		B60B
00000111010010		E834
00000111010001		1800
00000111010000		03B8
00000111001111		C001
00000111001110		8950
00000111001101		01CE
00000111001100		1020
00000111001011		55A1
00000111001010		FF01
00000111001001		891D
00000111001000		FF81
00000111000111		008945
00000111000110		0305
00000111000101		E8C2
00000111000100		E887
00000111000011		E861
00000111000010		884D
00000111000001		E860
00000111000000		E805
00000110111111		E8E3
00000110111110		7523
00000110111101		4310
00000110111100		0208
00000110111011		C000
00000110111010		686F
00000110111001		89D6
00000110111000		00FE
00000110110111		681C
00000110110110		0070
00000110110101		5885
00000110110100		EB12
00000110110011		10E8
00000110110010		C0E9
00000110110001		0424
00000110110000		8B90
00000110101111		751F
00000110101110		D08B
00000110101101		E87F
00000110101100		80BB
00000110101011		00000074
00000110101010		6B66BB
00000110101001		C05D
00000110101000		E8DC
00000110100111		E82D
00000110100110		0C40
00000110100101		C08B
00000110100100		45B0
00000110100011		E818
00000110100010		752A
00000110100001		E8B6
00000110100000		8983
00000110011111		01E8
00000110011110		00F1
00000110011101		7573
00000110011100		E848
00000110011011		6BC0
00000110011010		7472
00000110011001		1485
00000110011000		752D
00000110010111		8A5D
00000110010110		6858
00000110010101		F031
00000110010100		0495
00000110010011		C6CC
00000110010010		E822
00000110010001		C41C
00000110010000		7448
00000110001111		00E0
00000110001110		FF8D
00000110001101		45A4
00000110001100		01D8
00000110001011		6574
00000110001010		E9D3
00000110001001		8B58
00000110001000		01DA
00000110000111		018D
00000110000110		E8AD
00000110000101		E8B2
00000110000100		663D
00000110000011		EB16
00000110000010		E82A
00000110000001		0FC0
00000110000000		8953
00000101111111		0F83
00000101111110		0CFF
00000101111101		EB11
00000101111100		8946
00000101111011		E8C0
00000101111010		83A0
00000101111001		FF76
00000101111000		4004
00000101110111		68C0
00000101110110		E8F0
00000101110101		E8EA
00000101110100		2089
00000101110011		6E64
00000101110010		008A
00000101110001		894B
00000101110000		0F86
00000101101111		C1EE
00000101101110		6815
00000101101101		E88C
00000101101100		E89C
00000101101011		0CC1
00000101101010		E8A8
00000101101001		6825
00000101101000		D88B
00000101100111		0077
00000101100110		000A
00000101100101		7515
00000101100100		0420
00000101100011		5389
00000101100010		00F8
00000101100001		EB18
00000101100000		83C1
00000101011111		6639
00000101011110		8007
00000101011101		7524
00000101011100		7422
00000101011011		01CF
00000101011010		E85A
00000101011001		8BB3
00000101011000		E8C5
00000101010111		E823
00000101010110		75C8
00000101010101		75CC
00000101010100		00C3
00000101010011		31DA
00000101010010		2007
00000101010001		7423
00000101010000		E82C
00000101001111		400C
00000101001110		E824
00000101001101		00000085
00000101001100		E830
00000101001011		04F5
00000101001010		75E8
00000101001001		0355
00000101001000		E831
00000101000111		5004
00000101000110		8D30
00000101000101		E8D0
00000101000100		2075
00000101000011		6566
00000101000010		55B8
00000101000001		4000
00000101000000		8398
00000100111111		0220
00000100111110		6888
00000100111101		6805
00000100111100		E846
00000100111011		81FB
00000100111010		45AC
00000100111001		E880
00000100111000		E84B
00000100110111		E813
00000100110110		83BD
00000100110101		E854
00000100110100		684C
00000100110011		00F6
00000100110010		2063
00000100110001		E855
00000100110000		E876
00000100101111		6824
00000100101110		E895
00000100101101		4518
00000100101100		0C83
00000100101011		680D
00000100101010		01000083
00000100101001		E8CE
00000100101000		E001
00000100100111		0088
